Date,Open,High,Low,Close,Volume,Close_Scaled,Prediction
2020-08-21,11592.4892578125,11899.259765625,11564.9794921875,11878.0263671875,23762425999,0.1099242340404165,0.09741916911190508
2020-08-22,11681.8251953125,11689.4072265625,11448.8056640625,11585.4775390625,20224191306,0.10524698177724907,0.09484600119210056
2020-08-23,11664.84765625,11713.4296875,11559.9208984375,11679.6962890625,18482062658,0.10675334522602696,0.08724690658398239
2020-08-24,11774.595703125,11807.6318359375,11623.25,11663.689453125,20681511755,0.10649742893986487,0.08845988201901665
2020-08-25,11366.134765625,11778.2998046875,11189.8505859375,11773.5888671875,26301509932,0.10825449385938309,0.08387604365006603
2020-08-26,11488.36328125,11530.052734375,11296.9931640625,11366.89453125,22466660958,0.10175229039689555,0.09206703542177426
2020-08-27,11323.3974609375,11570.7861328125,11185.94140625,11485.6083984375,23240415076,0.10365028023856,0.09101927907893494
2020-08-28,11542.5,11545.615234375,11316.4228515625,11325.2958984375,19807127588,0.10108721407198269,0.09183973816755257
2020-08-29,11506.865234375,11585.640625,11466.29296875,11541.0546875,17485597759,0.10453675202060046,0.09231491089972617
2020-08-30,11711.505859375,11715.2646484375,11492.3818359375,11508.7138671875,19760127945,0.1040196890196347,0.0912443124162819
2020-08-31,11680.8203125,11768.876953125,11598.318359375,11713.306640625,22285928250,0.10729070541276607,0.09339022457555775
2020-09-01,11970.478515625,12067.0810546875,11601.12890625,11679.31640625,27311555343,0.10674727168351479,0.09261295165297782
2020-09-02,11414.0341796875,11964.8232421875,11290.7939453125,11964.8232421875,28037405299,0.11131193701851953,0.08980813039062029
2020-09-03,10245.296875,11443.0224609375,10182.46484375,11407.19140625,31927261555,0.10239655429978083,0.08909313860192485
2020-09-04,10511.8134765625,10663.919921875,10207.9404296875,10230.365234375,29965130374,0.08358153148449494,0.08869887357488775
2020-09-05,10169.5673828125,10581.5712890625,9946.67578125,10512.5302734375,44916565292,0.08809276838125633,0.09071477445267546
2020-09-06,10280.3515625,10353.927734375,10056.8857421875,10167.216796875,37071460174,0.08257191823768965,0.09262976709073005
2020-09-07,10369.5634765625,10399.1533203125,9916.4931640625,10280.998046875,33703098409,0.08439104570601481,0.08954487589114014
2020-09-08,10131.5166015625,10414.775390625,9945.1103515625,10369.306640625,33430927462,0.08580291794840793,0.09060032955135351
2020-09-09,10242.34765625,10350.54296875,10017.2509765625,10134.1513671875,24128292755,0.08204327022761328,0.09473388266053263
2020-09-10,10363.138671875,10503.912109375,10238.1357421875,10242.330078125,54406443211,0.08377282465379872,0.0968319715274825
2020-09-11,10400.9150390625,10434.9228515625,10140.8369140625,10369.0283203125,45201121775,0.08579846818075763,0.10062014460089862
2020-09-12,10442.1708984375,10578.837890625,10292.38671875,10409.861328125,36750077324,0.08645130374132716,0.10216383925827964
2020-09-13,10323.755859375,10577.21484375,10224.330078125,10452.3994140625,36506852789,0.08713139998371229,0.10465930018301191
2020-09-14,10680.837890625,10800.0107421875,10266.0087890625,10328.734375,35453581940,0.08515425111753182,0.10274599377269851
2020-09-15,10796.951171875,10938.6318359375,10656.4599609375,10677.7548828125,32509451925,0.09073436904355663,0.1027068982702551
2020-09-16,10974.9052734375,11100.1240234375,10704.884765625,10797.76171875,30769986455,0.09265303078827027,0.10392558814374554
2020-09-17,10948.990234375,11037.4208984375,10774.6279296875,10973.251953125,38151810523,0.0954587576173777,0.10103648672076919
2020-09-18,10944.5859375,11034.908203125,10829.6572265625,10951.8203125,26341903912,0.09511610989508416,0.10157782827856383
2020-09-19,11094.3466796875,11134.0927734375,10909.6181640625,10933.7529296875,22764204008,0.09482724971508998,0.1038010414891964
2020-09-20,10938.271484375,11095.8701171875,10814.4775390625,11095.8701171875,24699523788,0.09741916911190508,0.10781299884237343
2020-09-21,10462.259765625,10988.3046875,10380.2607421875,10934.92578125,28884999244,0.09484600119210056,0.11048462372639843
2020-09-22,10538.4599609375,10568.0771484375,10382.7265625,10459.6240234375,23621787804,0.08724690658398239,0.12469084263423248
2020-09-23,10246.1865234375,10537.828125,10197.865234375,10535.4921875,23788661867,0.08845988201901665,0.12740740236491566
2020-09-24,10760.06640625,10771.056640625,10231.490234375,10248.7861328125,47144380902,0.08387604365006603,0.12676829082457286
2020-09-25,10692.716796875,10777.6962890625,10578.9140625,10761.109375,39348590957,0.09206703542177426,0.12958998997756194
2020-09-26,10750.7236328125,10772.9990234375,10667.28125,10695.5751953125,46852525493,0.09101927907893494,0.12836112028474517
2020-09-27,10775.26953125,10803.9765625,10622.921875,10746.892578125,53745972818,0.09183973816755257,0.12906524527244195
2020-09-28,10709.65234375,10945.34765625,10703.8935546875,10776.61328125,47762394731,0.09231491089972617,0.1383218236840304
2020-09-29,10844.640625,10860.0009765625,10649.4951171875,10709.650390625,46582396602,0.0912443124162819,0.1321997865110774
2020-09-30,10784.4912109375,10847.2568359375,10669.3212890625,10843.87109375,44171073700,0.09339022457555775,0.13486298025639654
2020-10-01,10619.4521484375,10933.6240234375,10472.3564453125,10795.2548828125,40023134100,0.09261295165297782,0.13660020077351637
2020-10-02,10575.974609375,10657.837890625,10416.689453125,10619.8212890625,48661453918,0.08980813039062029,0.14034877872145468
2020-10-03,10549.3291015625,10598.9404296875,10511.1298828125,10575.1005859375,44660271563,0.08909313860192485,0.13964590279134392
2020-10-04,10669.5830078125,10686.0,10534.3916015625,10550.4404296875,71251776995,0.08869887357488775,0.1366628566246767
2020-10-05,10793.33984375,10793.5078125,10634.6005859375,10676.529296875,47537578009,0.09071477445267546,0.14305862476761283
2020-10-06,10604.40625,10797.578125,10528.890625,10796.306640625,42623695307,0.09262976709073005,0.14598833617535567
2020-10-07,10668.96875,10680.5078125,10562.5068359375,10603.35546875,37799458436,0.08954487589114014,0.16910683077118316
2020-10-08,10915.685546875,10945.7373046875,10562.6064453125,10669.37109375,63314794397,0.09060032955135351,0.1688854197008357
2020-10-09,11064.4580078125,11102.671875,10846.8505859375,10927.9130859375,22799117613,0.09473388266053263,0.1571802200239919
2020-10-10,11296.361328125,11442.2109375,11056.9404296875,11059.142578125,22877978588,0.0968319715274825,0.16750589804992133
2020-10-11,11384.181640625,11428.8134765625,11288.6279296875,11296.08203125,19968627060,0.10062014460089862,0.16515175237783092
2020-10-12,11555.36328125,11698.4677734375,11240.6865234375,11392.6357421875,26163972642,0.10216383925827964,0.16448918978131
2020-10-13,11425.8994140625,11548.984375,11321.224609375,11548.7197265625,24241420251,0.10465930018301191,0.17105047366761778
2020-10-14,11429.5068359375,11539.9775390625,11307.8310546875,11429.0478515625,24103426719,0.10274599377269851,0.18024580141783025
2020-10-15,11495.349609375,11569.9140625,11303.603515625,11426.6025390625,24487233058,0.1027068982702551,0.18090719302286423
2020-10-16,11322.123046875,11540.0615234375,11223.0126953125,11502.828125,25635480772,0.10392558814374554,0.17691550162902087
2020-10-17,11358.1015625,11386.26171875,11285.345703125,11322.123046875,19130430174,0.10103648672076919,0.17511585945903813
2020-10-18,11483.359375,11483.359375,11347.578125,11355.982421875,18283314340,0.10157782827856383,0.18678888028982132
2020-10-19,11742.037109375,11799.0927734375,11408.2900390625,11495.0380859375,23860769928,0.1038010414891964,0.20212930593866923
2020-10-20,11916.3349609375,11999.91796875,11681.48046875,11745.974609375,30915821592,0.10781299884237343,0.20466611066949986
2020-10-21,12823.689453125,13184.56640625,11900.9287109375,11913.0771484375,43414712626,0.11048462372639843,0.20487751366593904
2020-10-22,12965.8916015625,13161.59375,12717.09375,12801.6357421875,34729759598,0.12469084263423248,0.2177355310418289
2020-10-23,12931.5390625,13015.9619140625,12752.6474609375,12971.548828125,28974975003,0.12740740236491566,0.21806993498405453
2020-10-24,13108.0625,13145.06640625,12885.7470703125,12931.57421875,24542317940,0.12676829082457286,0.21371778118409657
2020-10-25,13031.173828125,13329.18359375,12910.0615234375,13108.0634765625,24406920575,0.12958998997756194,0.21363781027214962
2020-10-26,13075.248046875,13225.2978515625,12822.3828125,13031.201171875,29461458313,0.12836112028474517,0.2254592035309359
2020-10-27,13654.21875,13759.6689453125,13060.837890625,13075.2421875,33749878156,0.12906524527244195,0.2194705969346128
2020-10-28,13271.28515625,13837.6953125,12932.2509765625,13654.21484375,35867318895,0.1383218236840304,0.19427479466742342
2020-10-29,13437.8828125,13612.0478515625,12980.0595703125,13271.298828125,56499499598,0.1321997865110774,0.1936196015106602
2020-10-30,13546.5224609375,13651.5166015625,13136.1982421875,13437.8740234375,30581485201,0.13486298025639654,0.2033195016859779
2020-10-31,13780.9951171875,14028.2138671875,13457.5302734375,13546.5322265625,30306464719,0.13660020077351637,0.21065296858520244
2020-11-01,13737.109375,13862.033203125,13628.3779296875,13780.9951171875,24453857900,0.14034877872145468,0.23392256792250243
2020-11-02,13550.4892578125,13808.3232421875,13243.16015625,13737.0322265625,30771455468,0.13964590279134392,0.22062019831037483
2020-11-03,13950.30078125,13984.9814453125,13325.44140625,13550.451171875,29869951617,0.1366628566246767,0.22708222895825098
2020-11-04,14133.70703125,14218.7666015625,13580.4716796875,13950.48828125,35116364962,0.14305862476761283,0.23093597755493478
2020-11-05,15579.8486328125,15706.404296875,14102.0888671875,14133.7333984375,40856321439,0.14598833617535567,0.21896769512402892
2020-11-06,15565.880859375,15903.4375,15226.83984375,15579.7294921875,39837841971,0.16910683077118316,0.22625491566612987
2020-11-07,14833.75390625,15737.095703125,14423.203125,15565.880859375,35024953706,0.1688854197008357,0.2292758238908743
2020-11-08,15479.5673828125,15637.3203125,14744.1103515625,14833.75390625,26632075029,0.1571802200239919,0.22685205887158139
2020-11-09,15332.3154296875,15785.13671875,14865.529296875,15479.595703125,34149115566,0.16750589804992133,0.21293224886822892
2020-11-10,15290.90234375,15450.3291015625,15124.9599609375,15332.3505859375,25574938143,0.16515175237783092,0.216648070280973
2020-11-11,15701.33984375,15916.2607421875,15290.0068359375,15290.9091796875,29772374934,0.16448918978131,0.2120216546615578
2020-11-12,16276.34375,16305.00390625,15534.771484375,15701.298828125,34175758344,0.17105047366761778,0.20862246934687778
2020-11-13,16317.80859375,16463.177734375,15992.15234375,16276.4404296875,31599492172,0.18024580141783025,0.22070048148671828
2020-11-14,16068.138671875,16317.80859375,15749.193359375,16317.80859375,27481710135,0.18090719302286423,0.22610003252545952
2020-11-15,15955.587890625,16123.1103515625,15793.5341796875,16068.1396484375,23653867583,0.17691550162902087,0.22773764070009178
2020-11-16,16716.111328125,16816.181640625,15880.7060546875,15955.5771484375,31526766675,0.17511585945903813,0.2304859421066805
2020-11-17,17645.40625,17782.919921875,16564.544921875,16685.69140625,39006849170,0.18678888028982132,0.26069568010935745
2020-11-18,17804.005859375,18393.94921875,17352.90625,17645.19140625,49064800278,0.20212930593866923,0.28465272951558046
2020-11-19,17817.08984375,18119.546875,17382.5546875,17803.861328125,36985055355,0.20466611066949986,0.28986588993604323
2020-11-20,18621.314453125,18773.2265625,17765.794921875,17817.083984375,36992873940,0.20487751366593904,0.3015195035345831
2020-11-21,18642.232421875,18936.62109375,18444.359375,18621.31640625,39650210707,0.2177355310418289,0.29532720687241476
2020-11-22,18370.001953125,18688.96875,17671.384765625,18642.232421875,41280434226,0.21806993498405453,0.2844487584117783
2020-11-23,18364.12109375,18711.42578125,18000.796875,18370.017578125,42741112308,0.21371778118409657,0.30024380979550924
2020-11-24,19107.46484375,19348.271484375,18128.65625,18365.015625,51469565009,0.21363781027214962,0.2915820013799588
2020-11-25,18732.12109375,19390.96484375,18581.146484375,19104.41015625,43710357371,0.2254592035309359,0.2994699249416315
2020-11-26,17150.623046875,18866.28515625,16351.03515625,18729.83984375,61396835737,0.2194705969346128,0.31455366925654593
2020-11-27,17108.40234375,17445.0234375,16526.423828125,17153.9140625,38886494645,0.19427479466742342,0.34273012886776927
2020-11-28,17717.4140625,17853.939453125,16910.65234375,17112.93359375,32601040734,0.1936196015106602,0.3401952289497574
2020-11-29,18177.484375,18283.62890625,17559.1171875,17719.634765625,31133957704,0.2033195016859779,0.3530013792093865
2020-11-30,19625.8359375,19749.263671875,18178.322265625,18178.322265625,47728480399,0.21065296858520244,0.35745049110446164
2020-12-01,18802.998046875,19845.974609375,18321.921875,19633.76953125,49633658712,0.23392256792250243,0.3811363701087529
2020-12-02,19201.091796875,19308.330078125,18347.71875,18801.744140625,37387697139,0.22062019831037483,0.38357350004421664
2020-12-03,19445.3984375,19566.19140625,18925.78515625,19205.92578125,31930317405,0.22708222895825098,0.38968801164521366
2020-12-04,18699.765625,19511.404296875,18697.193359375,19446.966796875,33872388058,0.23093597755493478,0.43370205305097304
2020-12-05,19154.23046875,19160.44921875,18590.193359375,18698.384765625,27242455064,0.21896769512402892,0.4445984879408486
2020-12-06,19345.12109375,19390.5,18897.89453125,19154.1796875,25293775714,0.22625491566612987,0.43126601604089715
2020-12-07,19191.630859375,19411.828125,18931.142578125,19343.12890625,26896357742,0.2292758238908743,0.46382660532628134
2020-12-08,18321.14453125,19283.478515625,18269.9453125,19191.529296875,31692288756,0.22685205887158139,0.5089167722953032
2020-12-09,18553.916015625,18626.29296875,17935.546875,18320.884765625,34420373071,0.21293224886822892,0.549652287349195
2020-12-10,18264.9921875,18553.298828125,17957.064453125,18553.298828125,25547132265,0.216648070280973,0.5721453163588073
2020-12-11,18058.904296875,18268.453125,17619.533203125,18263.9296875,27919640985,0.2120216546615578,0.5636010130356646
2020-12-12,18803.65625,18919.55078125,18046.041015625,18051.3203125,21752580802,0.20862246934687778,0.533101025276429
2020-12-13,19142.3828125,19381.53515625,18734.33203125,18806.765625,25450468637,0.22070048148671828,0.4878524153526164
2020-12-14,19246.64453125,19305.099609375,19012.708984375,19144.4921875,22473997681,0.22610003252545952,0.46225191842754637
2020-12-15,19417.076171875,19525.0078125,19079.841796875,19246.919921875,26741982541,0.22773764070009178,0.5167705965848768
2020-12-16,21310.59765625,21458.908203125,19298.31640625,19418.818359375,44409011479,0.2304859421066805,0.5460540647081777
2020-12-17,22805.162109375,23642.66015625,21234.67578125,21308.3515625,71378606374,0.26069568010935745,0.5087212947830861
2020-12-18,23137.9609375,23238.6015625,22399.8125,22806.796875,40387896275,0.28465272951558046,0.49820123217032747
2020-12-19,23869.83203125,24085.85546875,22826.47265625,23132.865234375,38487546580,0.28986588993604323,0.4922631499533601
2020-12-20,23477.294921875,24209.66015625,23147.7109375,23861.765625,37844228422,0.3015195035345831,0.5058528340367193
2020-12-21,22803.08203125,24059.982421875,22159.3671875,23474.455078125,45852713981,0.29532720687241476,0.49638603923339836
2020-12-22,23783.029296875,23789.90234375,22430.60546875,22794.0390625,44171632681,0.2844487584117783,0.4883806418057575
2020-12-23,23241.345703125,24024.490234375,22802.646484375,23781.974609375,51146161904,0.30024380979550924,0.41272934570866276
2020-12-24,23735.94921875,23768.337890625,22777.59765625,23240.203125,41080759713,0.2915820013799588,0.44739331674251775
2020-12-25,24664.791015625,24710.1015625,23463.673828125,23733.5703125,42068395846,0.2994699249416315,0.4326623375163439
2020-12-26,26437.037109375,26718.0703125,24522.689453125,24677.015625,48332647295,0.31455366925654593,0.4362024165267306
2020-12-27,26272.294921875,28288.83984375,25922.76953125,26439.373046875,66479895605,0.34273012886776927,0.4373665694233701
2020-12-28,27084.80859375,27389.111328125,26207.640625,26280.822265625,49056742893,0.3401952289497574,0.4406507477608144
2020-12-29,27362.4375,27370.720703125,25987.298828125,27081.810546875,45265946774,0.3530013792093865,0.4067085446530592
2020-12-30,28840.953125,28937.740234375,27360.08984375,27360.08984375,51287442704,0.35745049110446164,0.46870386293541516
2020-12-31,29001.720703125,29244.876953125,28201.9921875,28841.57421875,46754964848,0.3811363701087529,0.4683403247249949
2021-01-01,29374.15234375,29600.626953125,28803.5859375,28994.009765625,40730301359,0.38357350004421664,0.46793975195714826
2021-01-02,32127.267578125,33155.1171875,29091.181640625,29376.455078125,67865420765,0.38968801164521366,0.44945288779615783
2021-01-03,32782.0234375,34608.55859375,32052.31640625,32129.408203125,78665235202,0.43370205305097304,0.45614577551237584
2021-01-04,31971.9140625,33440.21875,28722.755859375,32810.94921875,81163475344,0.4445984879408486,0.4877638571697654
2021-01-05,33992.4296875,34437.58984375,30221.1875,31977.041015625,67547324782,0.43126601604089715,0.519168724697216
2021-01-06,36824.36328125,36879.69921875,33514.03515625,34013.61328125,75289433811,0.46382660532628134,0.5104783440893846
2021-01-07,39371.04296875,40180.3671875,36491.19140625,36833.875,84762141031,0.5089167722953032,0.5297732236027918
2021-01-08,40797.609375,41946.73828125,36838.63671875,39381.765625,88107519480,0.549652287349195,0.5475486870156467
2021-01-09,40254.546875,41436.3515625,38980.875,40788.640625,61984162837,0.5721453163588073,0.5417392577300427
2021-01-10,38356.44140625,41420.19140625,35984.62890625,40254.21875,79980747690,0.5636010130356646,0.6584218457174063
2021-01-11,35566.65625,38346.53125,30549.599609375,38346.53125,123320567399,0.533101025276429,0.6629747230714427
2021-01-12,33922.9609375,36568.52734375,32697.9765625,35516.359375,74773277909,0.4878524153526164,0.6378568619976228
2021-01-13,37316.359375,37599.9609375,32584.66796875,33915.12109375,69364315979,0.46225191842754637,0.6854741222747437
2021-01-14,39187.328125,39966.40625,36868.5625,37325.109375,63615990033,0.5167705965848768,0.6793054640273913
2021-01-15,36825.3671875,39577.7109375,34659.58984375,39156.70703125,67760757881,0.5460540647081777,0.6732828830647277
2021-01-16,36178.140625,37864.3671875,35633.5546875,36821.6484375,57706187875,0.5087212947830861,0.6985762367293877
2021-01-17,35791.27734375,36722.3515625,34069.3203125,36163.6484375,52359854336,0.49820123217032747,0.6865520589715061
2021-01-18,36630.07421875,37299.28515625,34883.84375,35792.23828125,49511702429,0.4922631499533601,0.7067419506981982
2021-01-19,36069.8046875,37755.890625,36069.8046875,36642.234375,57244195486,0.5058528340367193,0.7536456868292873
2021-01-20,35547.75,36378.328125,33570.4765625,36050.11328125,66834573161,0.49638603923339836,0.7462114209828684
2021-01-21,30825.69921875,35552.6796875,30250.75,35549.3984375,75643067688,0.4883806418057575,0.8135423073291203
2021-01-22,33005.76171875,33811.8515625,28953.373046875,30817.625,77207272511,0.41272934570866276,0.8164398086643627
2021-01-23,32067.642578125,33360.9765625,31493.16015625,32985.7578125,48354737975,0.44739331674251775,0.8398488965075851
2021-01-24,32289.37890625,32944.0078125,31106.685546875,32064.376953125,48643830599,0.4326623375163439,0.7866441020250221
2021-01-25,32366.392578125,34802.7421875,32087.787109375,32285.798828125,59897054838,0.4362024165267306,0.7007913779053704
2021-01-26,32569.849609375,32794.55078125,31030.265625,32358.61328125,60255421470,0.4373665694233701,0.7147647724791645
2021-01-27,30432.546875,32564.029296875,29367.138671875,32564.029296875,62576762015,0.4406507477608144,0.6743373999317516
2021-01-28,33466.09765625,33858.3125,30023.20703125,30441.041015625,76517157706,0.4067085446530592,0.6609764182923984
2021-01-29,34316.38671875,38406.26171875,32064.814453125,34318.671875,117894572511,0.46870386293541516,0.6585661118685951
2021-01-30,34269.5234375,34834.70703125,32940.1875,34295.93359375,65141828798,0.4683403247249949,0.6420264035785
2021-01-31,33114.359375,34288.33203125,32270.17578125,34270.87890625,52754542671,0.46793975195714826,0.713214317297599
2021-02-01,33537.17578125,34638.21484375,32384.228515625,33114.578125,61400400660,0.44945288779615783,0.694088123011188
2021-02-02,35510.2890625,35896.8828125,33489.21875,33533.19921875,63088585433,0.45614577551237584,0.7277665251567692
2021-02-03,37472.08984375,37480.1875,35443.984375,35510.8203125,61166818159,0.4877638571697654,0.6958662189378114
2021-02-04,36926.06640625,38592.17578125,36317.5,37475.10546875,68838074392,0.519168724697216,0.7018169166363979
2021-02-05,38144.30859375,38225.90625,36658.76171875,36931.546875,58598066402,0.5104783440893846,0.7021278695224453
2021-02-06,39266.01171875,40846.546875,38138.38671875,38138.38671875,71326033653,0.5297732236027918,0.7381876624087127
2021-02-07,38903.44140625,39621.8359375,37446.15234375,39250.19140625,65500641143,0.5475486870156467,0.7557560320738004
2021-02-08,46196.46484375,46203.9296875,38076.32421875,38886.828125,101467222687,0.5417392577300427,0.7965419466012893
2021-02-09,46481.10546875,48003.72265625,45166.9609375,46184.9921875,91809846886,0.6584218457174063,0.8147548924336588
2021-02-10,44918.18359375,47145.56640625,43881.15234375,46469.76171875,87301089896,0.6629747230714427,0.8444611040969588
2021-02-11,47909.33203125,48463.46875,44187.76171875,44898.7109375,81388911810,0.6378568619976228,0.8368213058247552
2021-02-12,47504.8515625,48745.734375,46424.9765625,47877.03515625,76555041196,0.6854741222747437,0.8988187162785678
2021-02-13,47105.515625,48047.74609375,46392.28125,47491.203125,70250456155,0.6793054640273913,0.867583033601148
2021-02-14,48717.2890625,49487.640625,47114.5078125,47114.5078125,71248675228,0.6732828830647277,0.8127980563664715
2021-02-15,47945.05859375,48875.5703125,46347.4765625,48696.53515625,77069903166,0.6985762367293877,0.828546861393079
2021-02-16,49199.87109375,50341.1015625,47201.3046875,47944.45703125,77049582886,0.6865520589715061,0.8615979243660659
2021-02-17,52149.0078125,52533.9140625,49072.37890625,49207.27734375,80820545404,0.7067419506981982,0.8449283140870214
2021-02-18,51679.796875,52474.10546875,51015.765625,52140.97265625,52054723579,0.7536456868292873,0.8526316269374757
2021-02-19,55888.1328125,56113.65234375,50937.27734375,51675.98046875,63495496918,0.7462114209828684,0.8522743340149858
2021-02-20,56099.51953125,57505.2265625,54626.55859375,55887.3359375,68145460026,0.8135423073291203,0.839611513113356
2021-02-21,57539.9453125,58330.5703125,55672.609375,56068.56640625,51897585191,0.8164398086643627,0.7915480894664976
2021-02-22,54207.3203125,57533.390625,48967.56640625,57532.73828125,92052420332,0.8398488965075851,0.7947269410229981
2021-02-23,48824.42578125,54204.9296875,45290.58984375,54204.9296875,106102492824,0.7866441020250221,0.7630109957037415
2021-02-24,49705.33203125,51290.13671875,47213.5,48835.0859375,63695521388,0.7007913779053704,0.746323836165613
2021-02-25,47093.8515625,51948.96875,47093.8515625,49709.08203125,54506565949,0.7147647724791645,0.8015550392229064
2021-02-26,46339.76171875,48370.78515625,44454.84375,47180.46484375,350967941479,0.6743373999317516,0.8149429380532388
2021-02-27,46188.453125,48253.26953125,45269.02734375,46344.7734375,45910946382,0.6609764182923984,0.8145105767698272
2021-02-28,45137.76953125,46716.4296875,43241.6171875,46194.015625,53443887451,0.6585661118685951,0.8433245865994108
2021-03-01,49631.2421875,49784.015625,45115.09375,45159.50390625,53891300112,0.6420264035785,0.8621926631356641
2021-03-02,48378.98828125,50127.51171875,47228.84375,49612.10546875,47530897720,0.713214317297599,0.8621332704474474
2021-03-03,50538.2421875,52535.13671875,48274.3203125,48415.81640625,53220811975,0.694088123011188,0.8648882543121216
2021-03-04,48561.16796875,51735.08984375,47656.9296875,50522.3046875,52343816680,0.7277665251567692,0.8696611531599409
2021-03-05,48927.3046875,49396.4296875,46542.515625,48527.03125,48625928883,0.6958662189378114,0.8410016517537519
2021-03-06,48912.3828125,49147.21875,47257.52734375,48899.23046875,34363564661,0.7018169166363979,0.8594842691189498
2021-03-07,51206.69140625,51384.3671875,48918.6796875,48918.6796875,43137459378,0.7021278695224453,0.8660562480608381
2021-03-08,52246.5234375,52314.0703125,49506.0546875,51174.1171875,48597428048,0.7381876624087127,0.850301322652059
2021-03-09,54824.1171875,54824.1171875,51981.83203125,52272.96875,50912227385,0.7557560320738004,0.8169409930207658
2021-03-10,56008.55078125,57258.25390625,53290.890625,54824.01171875,57295577614,0.7965419466012893,0.8525405081865732
2021-03-11,57805.12109375,58091.0625,54484.59375,55963.1796875,56772343595,0.8147548924336588,0.8513768236865286
2021-03-12,57332.08984375,57996.62109375,55376.6484375,57821.21875,55689944702,0.8444611040969588,0.8768368640860471
2021-03-13,61243.0859375,61683.86328125,56217.97265625,57343.37109375,60669829814,0.8368213058247552,0.8821083242693388
2021-03-14,59302.31640625,61597.91796875,59302.31640625,61221.1328125,43901225564,0.8988187162785678,0.8775369608630289
2021-03-15,55907.19921875,60540.9921875,55393.1640625,59267.4296875,66419369890,0.867583033601148,0.9356328774939308
2021-03-16,56804.90234375,56833.1796875,53555.02734375,55840.78515625,59749798599,0.8127980563664715,0.9284613509107379
2021-03-17,58870.89453125,58969.81640625,54528.62890625,56825.828125,60258313191,0.828546861393079,0.9313920771777694
2021-03-18,57858.921875,60116.25,54253.578125,58893.078125,55746041000,0.8615979243660659,0.9037556163874357
2021-03-19,58346.65234375,59498.375,56643.703125,57850.44140625,49063873786,0.8449283140870214,0.8905170423915156
2021-03-20,58313.64453125,60031.28515625,58213.296875,58332.26171875,50361731222,0.8526316269374757,0.8184066371922385
2021-03-21,57523.421875,58767.8984375,56005.6171875,58309.9140625,51943414539,0.8522743340149858,0.8102560992730985
2021-03-22,54529.14453125,58471.48046875,54288.15625,57517.890625,56521454974,0.839611513113356,0.822875952593768
2021-03-23,54738.9453125,55985.44140625,53470.6953125,54511.66015625,56435023914,0.7915480894664976,0.7810831102932837
2021-03-24,52774.265625,57262.3828125,52514.33203125,54710.48828125,70567223787,0.7947269410229981,0.7472319010306724
2021-03-25,51704.16015625,53392.38671875,50856.5703125,52726.74609375,67999812841,0.7630109957037415,0.7376937850391879
2021-03-26,55137.3125,55137.3125,51579.85546875,51683.01171875,56652197978,0.746323836165613,0.7202606258577903
2021-03-27,55973.51171875,56568.21484375,54242.91015625,55137.56640625,47266542233,0.8015550392229064,0.7046717626550768
2021-03-28,55950.74609375,56610.3125,55071.11328125,55974.94140625,47686580918,0.8149429380532388,0.7838522085086802
2021-03-29,57750.19921875,58342.09765625,55139.33984375,55947.8984375,57625587027,0.8145105767698272,0.7999413817274866
2021-03-30,58917.69140625,59447.22265625,57251.55078125,57750.1328125,54414116432,0.8433245865994108,0.797086785520325
2021-03-31,58918.83203125,59930.02734375,57726.41796875,58930.27734375,65520826225,0.8621926631356641,0.776471527232703
2021-04-01,59095.80859375,59586.0703125,58505.27734375,58926.5625,61669163792,0.8621332704474474,0.8427575144553434
2021-04-02,59384.3125,60267.1875,58869.28125,59098.87890625,58727860620,0.8648882543121216,0.8445353605704496
2021-04-03,57603.890625,60110.26953125,57603.890625,59397.41015625,59641344484,0.8696611531599409,0.8252604659784193
2021-04-04,58758.5546875,58913.74609375,57168.67578125,57604.83984375,50749662970,0.8410016517537519,0.8347558017475815
2021-04-05,59057.87890625,59891.296875,57694.82421875,58760.875,60706272115,0.8594842691189498,0.7714113451400918
2021-04-06,58192.359375,59479.578125,57646.80859375,59171.93359375,66058027988,0.8660562480608381,0.8383871244146291
2021-04-07,56048.9375,58731.14453125,55604.0234375,58186.5078125,75645303584,0.850301322652059,0.8219618297994163
2021-04-08,58323.953125,58338.73828125,55879.0859375,56099.9140625,53053855641,0.8169409930207658,0.8369715049994779
2021-04-09,58245.00390625,58937.046875,57807.86328125,58326.5625,46655208546,0.8525405081865732,0.8613471136027867
2021-04-10,59793.234375,61276.6640625,58038.70703125,58253.77734375,58238470525,0.8513768236865286,0.8513303587443274
2021-04-11,60204.96484375,60790.5546875,59289.796875,59846.23046875,46280252580,0.8768368640860471,0.8129012909759586
2021-04-12,59893.453125,61253.03515625,59589.875,60175.9453125,51828688519,0.8821083242693388,0.8267674539559903
2021-04-13,63503.45703125,63742.28515625,59869.95703125,59890.01953125,69983454362,0.8775369608630289,0.7151860796029396
2021-04-14,63109.6953125,64863.09765625,61554.796875,63523.75390625,77451779687,0.9356328774939308,0.7143474623396647
2021-04-15,63314.01171875,63821.671875,62208.96484375,63075.1953125,60954381579,0.9284613509107379,0.7171056313011833
2021-04-16,61572.7890625,63594.72265625,60222.53125,63258.50390625,84293007468,0.9313920771777694,0.6669217450433648
2021-04-17,60683.8203125,62572.17578125,60361.3515625,61529.921875,66138759198,0.9037556163874357,0.6621135603187396
2021-04-18,56216.18359375,61057.45703125,52829.53515625,60701.88671875,97468872758,0.8905170423915156,0.615303441053725
